Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,time_limit 100,115.0,3.0,38.333333333333336,293.0
Random,time_limit 100,105.0,3.0,35.0,311.0
Random,time_limit 100,111.0,3.0,37.0,309.0
Random,time_limit 100,105.0,3.0,35.0,301.0
Random,time_limit 100,108.0,3.0,36.0,310.0
Random,time_limit 100,110.0,3.0,36.666666666666664,306.0
Random,time_limit 100,102.0,3.0,34.0,318.0
Random,time_limit 100,105.0,3.0,35.0,305.0
Random,time_limit 100,107.0,3.0,35.666666666666664,327.0
Random,time_limit 100,102.0,3.0,34.0,330.0
Random,time_limit 100,112.0,3.0,37.333333333333336,310.0
Random,time_limit 100,100.0,3.0,33.333333333333336,319.0
Random,time_limit 100,113.0,3.0,37.666666666666664,334.0
Random,time_limit 100,105.0,3.0,35.0,307.0
Random,time_limit 100,104.0,3.0,34.666666666666664,321.0
Random,time_limit 100,109.0,3.0,36.333333333333336,298.0
Random,time_limit 100,108.0,3.0,36.0,313.0
Random,time_limit 100,135.0,4.0,33.75,319.0
Random,time_limit 100,107.0,3.0,35.666666666666664,312.0
Random,time_limit 100,114.0,3.0,38.0,312.0
Random,time_limit 100,108.0,3.0,36.0,329.0
Random,time_limit 100,115.0,3.0,38.333333333333336,292.0
Random,time_limit 100,101.0,3.0,33.666666666666664,327.0
Random,time_limit 100,105.0,3.0,35.0,335.0
Random,time_limit 100,106.0,3.0,35.333333333333336,319.0
Random,time_limit 100,113.0,3.0,37.666666666666664,313.0
Random,time_limit 100,109.0,3.0,36.333333333333336,301.0
Random,time_limit 100,113.0,3.0,37.666666666666664,327.0
Random,time_limit 100,106.0,3.0,35.333333333333336,314.0
Random,time_limit 100,110.0,3.0,36.666666666666664,301.0
Random,time_limit 100,111.0,3.0,37.0,318.0
Random,time_limit 100,106.0,3.0,35.333333333333336,344.0
Random,time_limit 100,106.0,3.0,35.333333333333336,337.0
Random,time_limit 100,111.0,3.0,37.0,324.0
Random,time_limit 100,107.0,3.0,35.666666666666664,303.0
Random,time_limit 100,108.0,3.0,36.0,314.0
Random,time_limit 100,104.0,3.0,34.666666666666664,341.0
Random,time_limit 100,113.0,3.0,37.666666666666664,314.0
Random,time_limit 100,134.0,3.0,44.666666666666664,310.0
Random,time_limit 100,106.0,3.0,35.333333333333336,325.0
Random,time_limit 100,116.0,3.0,38.666666666666664,296.0
Random,time_limit 100,101.0,3.0,33.666666666666664,317.0
Random,time_limit 100,104.0,3.0,34.666666666666664,341.0
Random,time_limit 100,102.0,3.0,34.0,294.0
Random,time_limit 100,106.0,3.0,35.333333333333336,329.0
Random,time_limit 100,120.0,3.0,40.0,320.0
Random,time_limit 100,101.0,3.0,33.666666666666664,302.0
Random,time_limit 100,105.0,3.0,35.0,311.0
Random,time_limit 100,105.0,3.0,35.0,335.0
Random,time_limit 100,105.0,3.0,35.0,335.0
Random,time_limit 100,112.0,3.0,37.333333333333336,329.0
Random,time_limit 100,106.0,3.0,35.333333333333336,323.0
Random,time_limit 100,105.0,3.0,35.0,314.0
Random,time_limit 100,112.0,3.0,37.333333333333336,290.0
Random,time_limit 100,103.0,3.0,34.333333333333336,311.0
Random,time_limit 100,109.0,3.0,36.333333333333336,306.0
Random,time_limit 100,115.0,3.0,38.333333333333336,309.0
Random,time_limit 100,106.0,3.0,35.333333333333336,295.0
