Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,pool_size 20%,331.0,9.0,36.77777777777778,294.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,307.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,321.0
Random,pool_size 20%,327.0,9.0,36.333333333333336,307.0
Random,pool_size 20%,326.0,9.0,36.22222222222222,270.0
Random,pool_size 20%,300.0,8.0,37.5,307.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,296.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,307.0
Random,pool_size 20%,329.0,9.0,36.55555555555556,318.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,308.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,304.0
Random,pool_size 20%,324.0,9.0,36.0,313.0
Random,pool_size 20%,301.0,8.0,37.625,315.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,284.0
Random,pool_size 20%,329.0,9.0,36.55555555555556,309.0
Random,pool_size 20%,327.0,9.0,36.333333333333336,295.0
Random,pool_size 20%,335.0,9.0,37.22222222222222,281.0
Random,pool_size 20%,328.0,9.0,36.44444444444444,324.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,296.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,305.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,298.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,285.0
Random,pool_size 20%,301.0,8.0,37.625,312.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,291.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,339.0
Random,pool_size 20%,331.0,9.0,36.77777777777778,297.0
Random,pool_size 20%,336.0,9.0,37.333333333333336,304.0
Random,pool_size 20%,300.0,8.0,37.5,323.0
Random,pool_size 20%,329.0,9.0,36.55555555555556,276.0
Random,pool_size 20%,333.0,9.0,37.0,306.0
Random,pool_size 20%,325.0,9.0,36.111111111111114,293.0
Random,pool_size 20%,327.0,9.0,36.333333333333336,293.0
Random,pool_size 20%,333.0,9.0,37.0,311.0
Random,pool_size 20%,333.0,9.0,37.0,306.0
Random,pool_size 20%,327.0,9.0,36.333333333333336,293.0
Random,pool_size 20%,326.0,9.0,36.22222222222222,276.0
Random,pool_size 20%,336.0,9.0,37.333333333333336,299.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,318.0
Random,pool_size 20%,320.0,7.0,45.714285714285715,325.0
Random,pool_size 20%,334.0,9.0,37.111111111111114,315.0
Random,pool_size 20%,331.0,9.0,36.77777777777778,287.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,325.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,319.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,309.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,324.0
Random,pool_size 20%,322.0,9.0,35.77777777777778,309.0
Random,pool_size 20%,332.0,9.0,36.888888888888886,300.0
Random,pool_size 20%,323.0,9.0,35.888888888888886,281.0
Random,pool_size 20%,329.0,9.0,36.55555555555556,315.0
Random,pool_size 20%,326.0,9.0,36.22222222222222,320.0
Random,pool_size 20%,327.0,9.0,36.333333333333336,266.0
Random,pool_size 20%,334.0,9.0,37.111111111111114,288.0
Random,pool_size 20%,323.0,9.0,35.888888888888886,309.0
Random,pool_size 20%,328.0,9.0,36.44444444444444,309.0
Random,pool_size 20%,330.0,9.0,36.666666666666664,311.0
