Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,mutation_prob 70%,331.0,10.0,33.1,277.0
Random,mutation_prob 70%,329.0,10.0,32.9,310.0
Random,mutation_prob 70%,306.0,9.0,34.0,319.0
Random,mutation_prob 70%,332.0,10.0,33.2,279.0
Random,mutation_prob 70%,330.0,10.0,33.0,281.0
Random,mutation_prob 70%,328.0,10.0,32.8,306.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,283.0
Random,mutation_prob 70%,328.0,9.0,36.44444444444444,290.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,317.0
Random,mutation_prob 70%,329.0,10.0,32.9,308.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,304.0
Random,mutation_prob 70%,308.0,9.0,34.22222222222222,310.0
Random,mutation_prob 70%,309.0,9.0,34.333333333333336,285.0
Random,mutation_prob 70%,329.0,10.0,32.9,298.0
Random,mutation_prob 70%,331.0,10.0,33.1,302.0
Random,mutation_prob 70%,329.0,10.0,32.9,303.0
Random,mutation_prob 70%,304.0,9.0,33.77777777777778,297.0
Random,mutation_prob 70%,304.0,9.0,33.77777777777778,306.0
Random,mutation_prob 70%,302.0,9.0,33.55555555555556,291.0
Random,mutation_prob 70%,308.0,9.0,34.22222222222222,286.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,283.0
Random,mutation_prob 70%,306.0,9.0,34.0,306.0
Random,mutation_prob 70%,327.0,10.0,32.7,265.0
Random,mutation_prob 70%,309.0,9.0,34.333333333333336,305.0
Random,mutation_prob 70%,330.0,10.0,33.0,298.0
Random,mutation_prob 70%,304.0,9.0,33.77777777777778,318.0
Random,mutation_prob 70%,304.0,9.0,33.77777777777778,273.0
Random,mutation_prob 70%,300.0,9.0,33.333333333333336,296.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,301.0
Random,mutation_prob 70%,302.0,9.0,33.55555555555556,291.0
Random,mutation_prob 70%,302.0,9.0,33.55555555555556,294.0
Random,mutation_prob 70%,330.0,10.0,33.0,271.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,294.0
Random,mutation_prob 70%,312.0,9.0,34.666666666666664,305.0
Random,mutation_prob 70%,330.0,10.0,33.0,265.0
Random,mutation_prob 70%,301.0,9.0,33.44444444444444,305.0
Random,mutation_prob 70%,303.0,9.0,33.666666666666664,287.0
Random,mutation_prob 70%,323.0,8.0,40.375,305.0
