Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Random,population_size 20,300.0,12.0,25.0,8337.0
Random,population_size 20,307.0,12.0,25.583333333333332,8424.0
Random,population_size 20,301.0,12.0,25.083333333333332,8384.0
Random,population_size 20,306.0,12.0,25.5,8578.0
Random,population_size 20,316.0,13.0,24.307692307692307,8058.0
Random,population_size 20,344.0,9.0,38.22222222222222,8599.0
Random,population_size 20,1007.0,3.0,335.6666666666667,8719.0
Random,population_size 20,392.0,7.0,56.0,8340.0
Random,population_size 20,565.0,6.0,94.16666666666667,8327.0
Random,population_size 20,309.0,10.0,30.9,8545.0
Random,population_size 20,341.0,10.0,34.1,8365.0
Random,population_size 20,319.0,7.0,45.57142857142857,8371.0
Random,population_size 20,326.0,6.0,54.333333333333336,8410.0
Random,population_size 20,627.0,4.0,156.75,8125.0
Random,population_size 20,347.0,6.0,57.833333333333336,8192.0
Random,population_size 20,417.0,2.0,208.5,8403.0
Random,population_size 20,301.0,5.0,60.2,8779.0
Random,population_size 20,310.0,11.0,28.181818181818183,8143.0
Random,population_size 20,315.0,13.0,24.23076923076923,8170.0
Random,population_size 20,321.0,13.0,24.692307692307693,8444.0
Random,population_size 20,305.0,12.0,25.416666666666668,8519.0
Random,population_size 20,307.0,12.0,25.583333333333332,8067.0
Random,population_size 20,304.0,12.0,25.333333333333332,8405.0
Random,population_size 20,303.0,12.0,25.25,8978.0
Random,population_size 20,302.0,12.0,25.166666666666668,8822.0
Random,population_size 20,311.0,12.0,25.916666666666668,8371.0
Random,population_size 20,312.0,13.0,24.0,8561.0
Random,population_size 20,306.0,12.0,25.5,8153.0
Random,population_size 20,324.0,13.0,24.923076923076923,8262.0
Random,population_size 20,320.0,13.0,24.615384615384617,7892.0
Random,population_size 20,305.0,12.0,25.416666666666668,8726.0
Random,population_size 20,314.0,12.0,26.166666666666668,8002.0
Random,population_size 20,325.0,12.0,27.083333333333332,8943.0
Random,population_size 20,3199.0,5.0,639.8,8063.0
Random,population_size 20,341.0,6.0,56.833333333333336,8337.0
Random,population_size 20,326.0,6.0,54.333333333333336,8065.0
Random,population_size 20,460.0,2.0,230.0,8607.0
Random,population_size 20,301.0,11.0,27.363636363636363,8383.0
Random,population_size 20,312.0,14.0,22.285714285714285,8781.0
Random,population_size 20,327.0,13.0,25.153846153846153,8673.0
Random,population_size 20,307.0,10.0,30.7,7753.0
Random,population_size 20,312.0,12.0,26.0,7996.0
Random,population_size 20,309.0,12.0,25.75,8914.0
Random,population_size 20,318.0,12.0,26.5,8264.0
Random,population_size 20,301.0,12.0,25.083333333333332,8123.0
Random,population_size 20,305.0,12.0,25.416666666666668,8420.0
Random,population_size 20,302.0,13.0,23.23076923076923,8292.0
Random,population_size 20,302.0,12.0,25.166666666666668,7921.0
Random,population_size 20,312.0,13.0,24.0,8669.0
Random,population_size 20,312.0,12.0,26.0,8190.0
Random,population_size 20,306.0,12.0,25.5,8494.0
Random,population_size 20,301.0,12.0,25.083333333333332,8168.0
Random,population_size 20,306.0,12.0,25.5,7549.0
Random,population_size 20,311.0,12.0,25.916666666666668,8552.0
Random,population_size 20,300.0,12.0,25.0,8128.0
Random,population_size 20,318.0,12.0,26.5,7882.0
Random,population_size 20,307.0,12.0,25.583333333333332,8414.0
Random,population_size 20,305.0,12.0,25.416666666666668,8401.0
Random,population_size 20,305.0,12.0,25.416666666666668,8558.0
Random,population_size 20,305.0,12.0,25.416666666666668,8070.0
Random,population_size 20,321.0,12.0,26.75,8440.0
Random,population_size 20,303.0,12.0,25.25,8216.0
