Algorithm Type,Changing Parameter,Time,Iterations,Time per Iteration,Value
Improved,pool_size 100%,315.0,3.0,105.0,8467.0
Improved,pool_size 100%,324.0,3.0,108.0,8543.0
Improved,pool_size 100%,324.0,3.0,108.0,8594.0
Improved,pool_size 100%,322.0,3.0,107.33333333333333,8615.0
Improved,pool_size 100%,324.0,3.0,108.0,8455.0
Improved,pool_size 100%,322.0,3.0,107.33333333333333,8666.0
Improved,pool_size 100%,324.0,3.0,108.0,8492.0
Improved,pool_size 100%,332.0,3.0,110.66666666666667,8699.0
Improved,pool_size 100%,323.0,3.0,107.66666666666667,8341.0
Improved,pool_size 100%,321.0,3.0,107.0,8630.0
Improved,pool_size 100%,322.0,3.0,107.33333333333333,8470.0
Improved,pool_size 100%,321.0,3.0,107.0,8412.0
Improved,pool_size 100%,321.0,3.0,107.0,8604.0
Improved,pool_size 100%,322.0,3.0,107.33333333333333,8538.0
Improved,pool_size 100%,325.0,3.0,108.33333333333333,8600.0
Improved,pool_size 100%,320.0,3.0,106.66666666666667,8557.0
Improved,pool_size 100%,326.0,3.0,108.66666666666667,8857.0
Improved,pool_size 100%,327.0,3.0,109.0,8579.0
Improved,pool_size 100%,327.0,3.0,109.0,8621.0
Improved,pool_size 100%,328.0,3.0,109.33333333333333,8765.0
Improved,pool_size 100%,327.0,3.0,109.0,8538.0
Improved,pool_size 100%,328.0,3.0,109.33333333333333,8631.0
Improved,pool_size 100%,326.0,3.0,108.66666666666667,8664.0
Improved,pool_size 100%,339.0,3.0,113.0,8652.0
Improved,pool_size 100%,316.0,3.0,105.33333333333333,8435.0
Improved,pool_size 100%,349.0,3.0,116.33333333333333,8502.0
Improved,pool_size 100%,330.0,3.0,110.0,8726.0
Improved,pool_size 100%,321.0,3.0,107.0,8564.0
Improved,pool_size 100%,329.0,3.0,109.66666666666667,8652.0
Improved,pool_size 100%,331.0,3.0,110.33333333333333,8657.0
Improved,pool_size 100%,330.0,3.0,110.0,8620.0
Improved,pool_size 100%,324.0,3.0,108.0,8586.0
Improved,pool_size 100%,329.0,3.0,109.66666666666667,8535.0
Improved,pool_size 100%,341.0,3.0,113.66666666666667,8686.0
Improved,pool_size 100%,324.0,3.0,108.0,8530.0
Improved,pool_size 100%,327.0,3.0,109.0,8820.0
Improved,pool_size 100%,329.0,3.0,109.66666666666667,8659.0
Improved,pool_size 100%,343.0,3.0,114.33333333333333,8584.0
Improved,pool_size 100%,356.0,3.0,118.66666666666667,8631.0
Improved,pool_size 100%,325.0,3.0,108.33333333333333,8748.0
Improved,pool_size 100%,327.0,3.0,109.0,8728.0
Improved,pool_size 100%,332.0,3.0,110.66666666666667,8547.0
Improved,pool_size 100%,334.0,3.0,111.33333333333333,8665.0
Improved,pool_size 100%,328.0,3.0,109.33333333333333,8732.0
Improved,pool_size 100%,322.0,3.0,107.33333333333333,8648.0
